Theta_now,V_trans,Lmot_RPM,Rmot_RPM,Output_lmot,Output_rmot,DN_Lmot,DN_Rmot
-0.11,-0.04,-1.25,0.00,52.00,52.00,-96,12
-0.30,-0.04,-1.25,0.00,61.00,61.00,-98,12
-0.43,-0.04,-1.27,0.00,67.00,67.00,-99,11
-0.44,-0.04,-1.31,0.00,67.00,67.00,-101,11
-0.51,-0.05,-1.39,0.00,74.00,74.00,-103,10
-0.43,-0.05,-1.49,0.00,73.00,73.00,-106,9
-0.41,-0.06,-1.60,-0.12,77.00,77.00,-109,8
-0.13,-0.06,-1.75,-0.25,70.00,70.00,-112,7
0.11,-0.07,-1.93,-0.37,67.00,67.00,-116,5
0.68,-0.09,-2.12,-0.50,55.00,55.00,-120,3
1.18,-0.09,-2.29,-0.61,44.00,44.00,-124,1
1.64,-0.10,-2.44,-0.73,37.00,37.00,-128,0
2.14,-0.11,-2.58,-0.86,-39.00,-39.00,-132,-2
2.70,-0.12,-2.65,-0.92,0.00,0.00,-135,-3
3.01,-0.12,-2.65,-0.94,0.00,0.00,-138,-5
3.43,-0.12,-2.62,-0.95,-55.00,-55.00,-140,-6
3.68,-0.11,-2.53,-0.90,-60.00,-60.00,-142,-6
3.52,-0.10,-2.37,-0.81,-45.00,-45.00,-143,-6
3.27,-0.09,-2.15,-0.73,-38.00,-38.00,-143,-6
3.07,-0.08,-1.92,-0.65,-34.00,-34.00,-143,-6
3.00,-0.07,-1.68,-0.59,-37.00,-37.00,-142,-6
2.90,-0.06,-1.44,-0.53,-36.00,-36.00,-141,-6
2.78,-0.06,-1.22,-0.48,-32.00,-32.00,-141,-6
2.61,-0.05,-1.00,-0.41,30.00,30.00,-140,-6
2.38,-0.04,-0.86,-0.37,0.00,0.00,-139,-6
2.12,-0.03,-0.72,-0.33,0.00,0.00,-139,-6
1.95,-0.03,-0.63,-0.30,45.00,45.00,-138,-6
1.79,-0.03,-0.57,-0.27,47.00,47.00,-139,-6
1.72,-0.03,-0.56,-0.29,46.00,46.00,-139,-6
2.01,-0.03,-0.57,-0.33,30.00,30.00,-140,-7
2.34,-0.03,-0.56,-0.37,0.00,0.00,-140,-8
2.46,-0.03,-0.55,-0.38,0.00,0.00,-141,-8
2.49,-0.03,-0.55,-0.34,-38.00,-38.00,-141,-8
2.49,-0.03,-0.49,-0.31,-37.00,-37.00,-141,-8
2.58,-0.02,-0.44,-0.25,-43.00,-43.00,-141,-8
2.67,-0.02,-0.33,-0.18,-50.00,-50.00,-141,-7
2.64,-0.01,-0.22,0.00,-50.00,-50.00,-140,-6
2.70,-0.00,-0.15,0.12,-48.00,-48.00,-139,-5
2.48,0.01,0.00,0.18,-46.00,-46.00,-138,-4
2.15,0.01,0.00,0.26,-37.00,-37.00,-137,-4
2.07,0.01,0.00,0.30,-37.00,-37.00,-136,-3
2.00,0.01,0.00,0.37,-41.00,-41.00,-135,-2
1.95,0.01,0.00,0.40,-43.00,-43.00,-134,-1
1.86,0.01,0.00,0.43,-41.00,-41.00,-133,0
1.90,0.01,0.00,0.44,-45.00,-45.00,-132,0
1.80,0.02,0.00,0.49,-45.00,-45.00,-132,0
1.88,0.02,0.00,0.46,-52.00,-52.00,-131,1
1.88,0.02,0.00,0.49,-52.00,-52.00,-130,1
1.97,0.02,0.00,0.49,-58.00,-58.00,-129,2
2.03,0.02,0.00,0.49,-60.00,-60.00,-128,3
1.90,0.02,0.14,0.51,-58.00,-58.00,-126,3
1.79,0.03,0.27,0.55,-56.00,-56.00,-125,4
1.69,0.03,0.39,0.59,-57.00,-57.00,-123,5
1.58,0.04,0.51,0.63,-54.00,-54.00,-121,6
1.28,0.04,0.65,0.68,-50.00,-50.00,-119,7
1.13,0.05,0.75,0.74,-49.00,-49.00,-117,9
0.87,0.05,0.87,0.78,-44.00,-44.00,-116,10
0.61,0.06,0.95,0.85,-40.00,-40.00,-114,11
0.53,0.06,1.04,0.87,-44.00,-44.00,-112,13
0.39,0.06,1.11,0.89,-40.00,-40.00,-110,14
0.22,0.07,1.16,0.89,-41.00,-41.00,-108,15
0.15,0.07,1.21,0.90,-45.00,-45.00,-106,16
0.03,0.07,1.26,0.90,-42.00,-42.00,-105,17
-0.11,0.07,1.30,0.89,-40.00,-40.00,-103,18
-0.28,0.07,1.34,0.89,-38.00,-38.00,-101,19
-0.44,0.07,1.37,0.87,-36.00,-36.00,-100,19
-0.60,0.07,1.37,0.86,-32.00,-32.00,-98,20
-0.63,0.07,1.38,0.82,-34.00,-34.00,-97,20
-0.65,0.07,1.38,0.81,-37.00,-37.00,-95,21
-0.63,0.07,1.34,0.75,-39.00,-39.00,-94,21
-0.64,0.07,1.33,0.72,-39.00,-39.00,-93,22
-0.65,0.07,1.31,0.70,-38.00,-38.00,-92,22
-0.64,0.06,1.28,0.65,-42.00,-42.00,-91,23
-0.67,0.06,1.27,0.61,-41.00,-41.00,-90,23
-0.60,0.06,1.24,0.57,-45.00,-45.00,-89,23
-0.57,0.06,1.20,0.52,-45.00,-45.00,-88,23
-0.71,0.05,1.18,0.49,-38.00,-38.00,-87,23
-0.81,0.05,1.16,0.47,-37.00,-37.00,-85,24
-0.93,0.05,1.14,0.44,-32.00,-32.00,-85,24
-0.98,0.05,1.10,0.42,-32.00,-32.00,-84,24
-1.12,0.05,1.06,0.40,0.00,0.00,-83,24
-1.10,0.05,1.02,0.36,0.00,0.00,-82,24
-1.07,0.04,0.95,0.33,0.00,0.00,-82,24
-0.98,0.04,0.85,0.29,0.00,0.00,-82,24
-0.93,0.03,0.77,0.26,0.00,0.00,-82,24
-0.95,0.03,0.69,0.24,0.00,0.00,-82,24
-0.95,0.03,0.62,0.21,0.00,0.00,-82,24
-0.97,0.02,0.56,0.19,0.00,0.00,-82,24
-1.02,0.02,0.50,0.17,0.00,0.00,-82,24
-1.07,0.02,0.45,0.16,0.00,0.00,-82,24
-1.13,0.02,0.41,0.14,0.00,0.00,-82,24
-1.20,0.02,0.37,0.13,41.00,41.00,-82,24
-1.26,0.01,0.31,0.00,45.00,45.00,-82,24
-1.32,0.01,0.25,0.00,50.00,50.00,-83,24
-1.43,0.00,0.13,0.00,57.00,57.00,-84,23
-0.88,-0.00,0.00,-0.12,34.00,34.00,-85,22
-0.34,-0.01,0.00,-0.20,0.00,0.00,-86,21
-0.00,-0.01,0.00,-0.23,-56.00,-56.00,-86,20
0.26,-0.01,0.00,-0.23,-63.00,-63.00,-87,20
0.04,-0.00,0.00,-0.14,-43.00,-43.00,-87,21
-0.39,0.00,0.00,0.00,0.00,0.00,-86,22
-0.75,0.00,0.00,0.00,0.00,0.00,-86,22
-0.96,0.00,0.00,0.00,51.00,51.00,-86,23
-1.02,0.00,0.00,0.00,48.00,48.00,-86,22
-1.06,0.00,0.00,0.00,48.00,48.00,-87,21
-0.42,0.00,0.00,0.00,0.00,0.00,-88,21
-0.01,0.00,0.00,0.00,-58.00,-58.00,-89,20
0.25,0.00,0.00,0.00,-64.00,-64.00,-89,20
0.34,0.00,0.00,0.00,-56.00,-56.00,-88,21
-0.18,0.00,0.00,0.00,36.00,36.00,-88,21
-0.41,0.00,0.00,0.00,0.00,0.00,-88,22
-0.39,0.00,0.00,0.00,0.00,0.00,-88,22
-0.33,0.00,0.00,0.00,0.00,0.00,-88,22
-0.30,0.00,0.00,0.00,-37.00,-37.00,-88,22
-0.32,0.00,0.00,0.00,-37.00,-37.00,-87,22
-0.27,0.00,0.00,0.00,-38.00,-38.00,-87,23
-0.28,0.00,0.00,0.00,-39.00,-39.00,-86,23
-0.42,0.00,0.00,0.00,0.00,0.00,-86,23
-0.44,0.00,0.00,0.00,0.00,0.00,-86,23
-0.39,0.00,0.00,0.00,-36.00,-36.00,-86,23
-0.39,0.00,0.00,0.00,-37.00,-37.00,-85,23
-0.20,0.00,0.00,0.00,-51.00,-51.00,-85,23
-0.19,0.00,0.00,0.00,-51.00,-51.00,-85,23
0.03,0.00,0.00,0.00,-67.00,-67.00,-85,23
0.62,0.00,0.00,0.00,-94.00,-94.00,-84,23
1.15,0.00,0.00,0.00,-115.00,-115.00,-84,24
1.68,0.00,0.00,0.00,-135.00,-135.00,-83,25
1.99,0.01,0.12,0.19,-147.00,-147.00,-82,27
2.00,0.03,0.34,0.46,-150.00,-150.00,-79,30
2.06,0.05,0.62,0.79,-159.00,-159.00,-76,34
1.97,0.07,1.03,1.19,-171.00,-171.00,-71,40
1.35,0.10,1.43,1.66,-165.00,-165.00,-65,46
0.60,0.14,1.95,2.21,-160.00,-160.00,-58,54
0.30,0.17,2.49,2.78,-177.00,-177.00,-50,62
-0.30,0.21,3.10,3.43,-186.00,-186.00,-41,72
-0.93,0.25,3.67,4.06,-188.00,-188.00,-31,82
-2.14,0.30,4.38,4.79,-182.00,-182.00,-20,95
-3.42,0.34,5.03,5.50,-171.00,-171.00,-8,107
-4.64,0.39,5.79,6.26,-167.00,-167.00,5,121
-6.18,0.44,6.52,6.97,-158.00,-158.00,19,136
-7.46,0.49,7.30,7.78,-112.00,-112.00,33,151
-9.10,0.54,8.07,8.57,-148.00,-148.00,49,168
-10.95,0.58,8.71,9.24,-129.00,-129.00,65,184
-12.99,0.63,9.46,9.95,-86.00,-86.00,82,201
-15.32,0.67,10.11,10.58,45.00,45.00,98,218
-17.76,0.71,10.74,11.16,135.00,135.00,116,235
-19.77,0.73,11.07,11.45,188.00,188.00,130,250
-20.26,0.74,11.17,11.49,143.00,143.00,142,261
-18.48,0.72,10.89,11.15,-38.00,-38.00,150,269
-16.90,0.69,10.56,10.75,-105.00,-105.00,159,277
-15.84,0.67,10.27,10.39,-135.00,-135.00,167,285
-15.48,0.66,10.12,10.23,-112.00,-112.00,176,294
-15.79,0.65,9.99,10.06,-69.00,-69.00,185,303
-16.52,0.65,10.01,10.01,-35.00,-35.00,196,313
-17.60,0.65,10.03,9.94,0.00,0.00,207,323
-18.63,0.65,10.08,9.89,114.00,114.00,218,333
-19.37,0.65,10.09,9.76,129.00,129.00,229,341
-18.71,0.63,9.87,9.40,61.00,61.00,236,348
-17.68,0.60,9.52,9.01,0.00,0.00,243,353
-16.82,0.57,9.12,8.56,-75.00,-75.00,249,358
-16.39,0.55,8.83,8.20,-80.00,-80.00,255,364
-16.23,0.54,8.61,7.93,-73.00,-73.00,262,369
-16.49,0.53,8.51,7.78,-45.00,-45.00,270,376
-17.44,0.52,8.37,7.60,0.00,0.00,278,382
-18.91,0.51,8.25,7.43,133.00,133.00,285,389
-19.15,0.50,8.04,7.19,133.00,133.00,292,393
-18.96,0.47,7.74,6.80,77.00,77.00,297,397
-18.30,0.44,7.30,6.29,39.00,39.00,300,398
-17.52,0.41,6.81,5.78,0.00,0.00,302,399
-17.21,0.38,6.34,5.27,-47.00,-47.00,305,400
-17.06,0.35,5.94,4.84,-44.00,-44.00,307,401
-17.27,0.33,5.62,4.47,35.00,35.00,310,403
-17.67,0.31,5.33,4.15,0.00,0.00,313,404
-18.44,0.29,5.09,3.80,93.00,93.00,316,405
-19.12,0.27,4.82,3.47,112.00,112.00,318,405
-19.49,0.24,4.45,3.08,116.00,116.00,319,404
-19.59,0.22,4.05,2.65,105.00,105.00,319,403
-19.45,0.19,3.58,2.17,99.00,99.00,319,400
-19.51,0.16,3.10,1.72,101.00,101.00,318,398
-19.56,0.13,2.62,1.26,106.00,106.00,316,395
-19.73,0.10,2.17,0.82,112.00,112.00,314,392
-19.99,0.07,1.72,0.41,120.00,120.00,311,388
-19.80,0.04,1.24,0.00,112.00,112.00,308,384
-19.83,0.01,0.76,-0.40,113.00,113.00,304,379
-19.99,-0.02,0.28,-0.82,126.00,126.00,299,375
-20.04,-0.05,-0.23,-1.23,137.00,137.00,294,370
-20.10,-0.08,-0.73,-1.63,142.00,142.00,288,364
-19.87,-0.11,-1.28,-2.09,132.00,132.00,282,357
-19.52,-0.14,-1.84,-2.55,142.00,142.00,275,350
-19.23,-0.17,-2.39,-2.99,137.00,137.00,267,343
-18.62,-0.21,-2.96,-3.47,125.00,125.00,258,335
-18.17,-0.24,-3.52,-3.89,120.00,120.00,249,326
-17.39,-0.27,-4.10,-4.35,107.00,107.00,239,317
-16.91,-0.30,-4.59,-4.75,102.00,102.00,230,309
-16.74,-0.33,-5.11,-5.18,112.00,112.00,219,299
-17.03,-0.36,-5.55,-5.52,136.00,136.00,209,290
-16.97,-0.39,-6.02,-5.89,157.00,157.00,199,280
-16.88,-0.41,-6.44,-6.23,152.00,152.00,188,270
-16.34,-0.44,-6.94,-6.70,195.00,195.00,176,259
-15.73,-0.47,-7.41,-7.10,167.00,167.00,163,247
-15.18,-0.51,-7.95,-7.63,202.00,202.00,149,234
-14.00,-0.54,-8.49,-8.13,201.00,201.00,135,221
-12.60,-0.58,-9.16,-8.72,184.00,184.00,119,206
-10.81,-0.62,-9.79,-9.27,155.00,155.00,102,190
-8.95,-0.66,-10.49,-9.92,99.00,99.00,86,174
-7.51,-0.70,-11.13,-10.53,138.00,138.00,67,157
-5.75,-0.74,-11.63,-11.04,127.00,127.00,50,141
-3.98,-0.77,-12.23,-11.58,59.00,59.00,32,124
-2.17,-0.80,-12.67,-11.99,93.00,93.00,14,107
-0.53,-0.83,-13.14,-12.43,87.00,87.00,-3,90
1.00,-0.85,-13.47,-12.78,76.00,76.00,-21,73
2.88,-0.88,-13.88,-13.20,-52.00,-52.00,-39,55
4.90,-0.89,-14.11,-13.40,-38.00,-38.00,-56,40
6.83,-0.90,-14.29,-13.53,-58.00,-58.00,-72,24
7.57,-0.91,-14.36,-13.54,38.00,38.00,-88,10
8.15,-0.91,-14.45,-13.56,58.00,58.00,-104,-4
8.92,-0.91,-14.43,-13.54,53.00,53.00,-119,-18
9.85,-0.91,-14.51,-13.56,-41.00,-41.00,-135,-32
11.11,-0.91,-14.51,-13.54,-30.00,-30.00,-151,-47
12.11,-0.91,-14.49,-13.44,-61.00,-61.00,-165,-59
12.87,-0.90,-14.44,-13.31,-79.00,-79.00,-180,-72
13.32,-0.89,-14.23,-13.10,-66.00,-66.00,-192,-84
13.32,-0.87,-13.98,-12.83,-60.00,-60.00,-204,-94
12.75,-0.85,-13.60,-12.45,30.00,30.00,-215,-104
12.45,-0.83,-13.29,-12.14,0.00,0.00,-226,-113
12.28,-0.80,-12.93,-11.76,34.00,34.00,-236,-122
12.26,-0.78,-12.66,-11.48,31.00,31.00,-247,-132
12.61,-0.77,-12.42,-11.19,0.00,0.00,-258,-141
13.18,-0.75,-12.22,-10.98,-74.00,-74.00,-269,-150
13.34,-0.74,-11.95,-10.71,-72.00,-72.00,-279,-159
13.34,-0.72,-11.66,-10.43,-62.00,-62.00,-288,-167
13.15,-0.69,-11.28,-10.05,-48.00,-48.00,-296,-174
12.71,-0.67,-10.89,-9.66,31.00,31.00,-304,-180
12.55,-0.64,-10.49,-9.24,0.00,0.00,-311,-186
13.00,-0.62,-10.16,-8.91,-53.00,-53.00,-319,-192
13.45,-0.60,-9.80,-8.57,-69.00,-69.00,-326,-198
13.71,-0.58,-9.47,-8.24,-74.00,-74.00,-332,-203
13.48,-0.55,-9.07,-7.84,-57.00,-57.00,-338,-208
12.94,-0.52,-8.61,-7.41,-33.00,-33.00,-342,-211
12.67,-0.49,-8.18,-6.98,0.00,0.00,-347,-214
12.46,-0.46,-7.72,-6.57,0.00,0.00,-351,-217
12.56,-0.44,-7.38,-6.20,0.00,0.00,-355,-220
12.74,-0.42,-6.99,-5.86,-47.00,-47.00,-359,-223
13.09,-0.40,-6.68,-5.54,-62.00,-62.00,-363,-226
13.28,-0.38,-6.32,-5.22,-65.00,-65.00,-366,-228
13.39,-0.35,-5.97,-4.87,-66.00,-66.00,-369,-230
13.47,-0.33,-5.56,-4.47,-66.00,-66.00,-371,-231
13.49,-0.30,-5.15,-4.10,-63.00,-63.00,-372,-232
13.35,-0.27,-4.73,-3.71,-56.00,-56.00,-373,-232
13.33,-0.25,-4.31,-3.34,-60.00,-60.00,-373,-232
13.52,-0.22,-3.87,-2.98,-71.00,-71.00,-373,-232
13.88,-0.20,-3.46,-2.69,-89.00,-89.00,-373,-232
14.40,-0.18,-3.07,-2.39,-111.00,-111.00,-372,-231
14.73,-0.16,-2.69,-2.11,-121.00,-121.00,-372,-231
14.92,-0.13,-2.28,-1.80,-120.00,-120.00,-370,-230
14.99,-0.11,-1.86,-1.45,-121.00,-121.00,-368,-228
14.92,-0.08,-1.39,-1.09,-116.00,-116.00,-365,-226
14.92,-0.05,-0.94,-0.72,-111.00,-111.00,-361,-223
14.91,-0.03,-0.47,-0.34,-112.00,-112.00,-357,-219
14.90,0.00,0.00,0.00,-109.00,-109.00,-353,-216
14.70,0.03,0.48,0.40,-113.00,-113.00,-348,-211
14.80,0.05,0.90,0.77,-123.00,-123.00,-343,-207
14.63,0.08,1.38,1.19,-129.00,-129.00,-337,-202
14.48,0.11,1.82,1.57,-131.00,-131.00,-331,-196
14.12,0.14,2.33,2.01,-121.00,-121.00,-323,-190
13.92,0.17,2.78,2.40,-127.00,-127.00,-316,-183
13.40,0.20,3.27,2.88,-129.00,-129.00,-308,-176
13.16,0.23,3.73,3.31,-148.00,-148.00,-299,-168
12.67,0.26,4.26,3.78,-127.00,-127.00,-290,-160
12.24,0.29,4.76,4.29,-168.00,-168.00,-280,-151
11.59,0.32,5.26,4.74,-169.00,-169.00,-270,-141
10.29,0.36,5.83,5.29,-146.00,-146.00,-258,-130
9.09,0.40,6.36,5.80,-136.00,-136.00,-246,-119
7.83,0.43,6.96,6.37,-126.00,-126.00,-233,-107
6.30,0.47,7.48,6.89,-76.00,-76.00,-221,-95
5.69,0.50,7.99,7.44,-129.00,-129.00,-207,-82
4.11,0.53,8.43,7.89,-114.00,-114.00,-194,-69
3.07,0.56,8.92,8.36,-75.00,-75.00,-180,-56
1.53,0.59,9.31,8.71,-89.00,-89.00,-167,-43
0.08,0.61,9.74,9.13,-86.00,-86.00,-152,-30
-1.23,0.63,10.07,9.43,-67.00,-67.00,-139,-17
-2.48,0.66,10.44,9.77,-33.00,-33.00,-124,-4
-3.59,0.67,10.69,10.04,-67.00,-67.00,-110,10
-4.61,0.69,10.97,10.34,-36.00,-36.00,-97,22
-5.64,0.71,11.21,10.54,-62.00,-62.00,-82,36
-6.64,0.72,11.35,10.65,-60.00,-60.00,-69,48
-8.19,0.73,11.57,10.85,55.00,55.00,-55,61
-9.51,0.73,11.60,10.93,43.00,43.00,-43,73
-10.59,0.73,11.61,10.91,49.00,49.00,-30,84
-11.30,0.72,11.52,10.79,30.00,30.00,-19,94
-11.26,0.72,11.44,10.71,-60.00,-60.00,-8,105
-11.26,0.71,11.29,10.57,-75.00,-75.00,2,114
-11.54,0.71,11.23,10.51,-84.00,-84.00,13,125
-11.93,0.70,11.20,10.43,-85.00,-85.00,25,135
-13.21,0.70,11.25,10.41,-39.00,-39.00,37,146
-14.62,0.70,11.24,10.37,52.00,52.00,49,157
-16.16,0.70,11.24,10.33,0.00,0.00,60,167
-17.01,0.69,11.14,10.23,81.00,81.00,71,177
-18.27,0.69,11.09,10.13,105.00,105.00,82,186
-18.64,0.67,10.84,9.87,84.00,84.00,91,194
-18.47,0.65,10.56,9.48,62.00,62.00,99,200
-18.13,0.62,10.17,9.03,44.00,44.00,106,205
-17.39,0.59,9.72,8.56,0.00,0.00,112,210
-17.01,0.57,9.32,8.13,-50.00,-50.00,118,214
-16.89,0.54,8.96,7.70,-51.00,-51.00,124,218
-17.11,0.52,8.68,7.40,-30.00,-30.00,130,223
-17.67,0.50,8.43,7.09,0.00,0.00,137,228
-18.58,0.49,8.21,6.86,101.00,101.00,143,233
-19.55,0.47,7.91,6.58,129.00,129.00,148,237
-18.87,0.45,7.50,6.20,75.00,75.00,153,239
-18.33,0.41,7.04,5.68,43.00,43.00,155,240
-17.70,0.38,6.52,5.16,-36.00,-36.00,157,241
-17.43,0.35,6.06,4.69,0.00,0.00,159,241
-17.56,0.32,5.67,4.25,0.00,0.00,161,242
-17.79,0.30,5.28,3.89,52.00,52.00,164,242
-18.12,0.28,4.98,3.52,67.00,67.00,166,242
-18.31,0.25,4.63,3.17,77.00,77.00,167,242
-18.63,0.23,4.26,2.81,97.00,97.00,168,242
-18.92,0.21,3.83,2.48,116.00,116.00,168,241
-19.17,0.18,3.40,2.14,130.00,130.00,167,240
-19.25,0.15,2.92,1.78,138.00,138.00,166,238
-18.98,0.12,2.41,1.36,135.00,135.00,163,236
-18.48,0.09,1.84,0.94,129.00,129.00,160,233
-17.90,0.06,1.30,0.47,125.00,125.00,156,229
-17.23,0.02,0.72,0.00,118.00,118.00,151,224
-16.28,-0.01,0.14,-0.45,105.00,105.00,145,219
-15.45,-0.05,-0.46,-0.93,102.00,102.00,139,213
-14.91,-0.08,-0.97,-1.38,102.00,102.00,133,208
-14.24,-0.11,-1.51,-1.84,105.00,105.00,126,201
-13.74,-0.14,-2.00,-2.23,116.00,116.00,120,195
-12.64,-0.17,-2.56,-2.65,97.00,97.00,112,188
-11.76,-0.20,-3.03,-3.04,94.00,94.00,104,181
-11.20,-0.23,-3.50,-3.44,76.00,76.00,96,174
-10.61,-0.25,-3.94,-3.83,110.00,110.00,88,167
-10.20,-0.27,-4.31,-4.14,117.00,117.00,79,159
-9.86,-0.30,-4.73,-4.51,129.00,129.00,70,151
-9.04,-0.32,-5.12,-4.84,122.00,122.00,61,142
-8.04,-0.35,-5.56,-5.24,107.00,107.00,51,133
-7.02,-0.38,-5.95,-5.59,95.00,95.00,41,124
-5.86,-0.40,-6.40,-5.99,82.00,82.00,30,114
-4.61,-0.43,-6.76,-6.32,69.00,69.00,20,104
-3.35,-0.45,-7.16,-6.66,-30.00,-30.00,9,94
-2.28,-0.47,-7.42,-6.92,53.00,53.00,-1,84
-1.34,-0.48,-7.65,-7.13,51.00,51.00,-11,75
-0.41,-0.49,-7.84,-7.30,45.00,45.00,-21,65
0.37,-0.50,-8.03,-7.50,44.00,44.00,-31,56
1.45,-0.51,-8.13,-7.63,-30.00,-30.00,-41,46
2.39,-0.52,-8.27,-7.74,0.00,0.00,-51,38
3.29,-0.52,-8.32,-7.78,-52.00,-52.00,-60,29
3.61,-0.52,-8.30,-7.74,-42.00,-42.00,-68,21
3.84,-0.52,-8.33,-7.63,48.00,48.00,-77,14
3.93,-0.51,-8.25,-7.53,61.00,61.00,-85,7
4.04,-0.51,-8.24,-7.49,70.00,70.00,-94,0
4.10,-0.51,-8.25,-7.46,84.00,84.00,-103,-7
4.59,-0.51,-8.28,-7.50,60.00,60.00,-112,-16
5.53,-0.51,-8.28,-7.49,35.00,35.00,-121,-23
6.74,-0.52,-8.36,-7.50,-51.00,-51.00,-130,-31
8.09,-0.51,-8.36,-7.44,-84.00,-84.00,-139,-38
9.00,-0.51,-8.35,-7.29,-89.00,-89.00,-147,-44
9.09,-0.50,-8.18,-7.06,-56.00,-56.00,-154,-49
9.12,-0.48,-7.94,-6.78,-39.00,-39.00,-160,-54
8.86,-0.46,-7.64,-6.48,0.00,0.00,-165,-58
8.68,-0.44,-7.35,-6.19,0.00,0.00,-170,-62
8.51,-0.42,-7.07,-5.94,47.00,47.00,-175,-65
8.59,-0.41,-6.86,-5.69,38.00,38.00,-180,-69
8.78,-0.40,-6.68,-5.53,33.00,33.00,-186,-73
9.30,-0.39,-6.51,-5.36,0.00,0.00,-191,-77
9.89,-0.38,-6.38,-5.22,-63.00,-63.00,-196,-81
10.69,-0.37,-6.20,-5.06,-90.00,-90.00,-201,-85
10.92,-0.35,-5.98,-4.86,-73.00,-73.00,-205,-88
10.77,-0.33,-5.67,-4.54,-63.00,-63.00,-208,-90
10.36,-0.31,-5.34,-4.21,-44.00,-44.00,-210,-91
9.95,-0.29,-4.95,-3.86,-34.00,-34.00,-212,-92
9.62,-0.26,-4.60,-3.50,-30.00,-30.00,-213,-92
9.44,-0.24,-4.26,-3.17,-33.00,-33.00,-214,-92
9.23,-0.22,-3.92,-2.85,-35.00,-35.00,-215,-92
9.18,-0.20,-3.60,-2.57,-42.00,-42.00,-216,-92
9.17,-0.18,-3.29,-2.31,-50.00,-50.00,-216,-92
9.22,-0.16,-2.96,-2.08,-61.00,-61.00,-216,-92
9.51,-0.15,-2.67,-1.87,-75.00,-75.00,-216,-92
9.79,-0.13,-2.40,-1.68,-97.00,-97.00,-216,-92
10.06,-0.12,-2.11,-1.49,-112.00,-112.00,-216,-92
10.00,-0.10,-1.81,-1.25,-112.00,-112.00,-214,-91
10.15,-0.08,-1.46,-1.00,-120.00,-120.00,-213,-89
9.93,-0.06,-1.05,-0.69,-117.00,-117.00,-210,-87
9.46,-0.03,-0.66,-0.36,-110.00,-110.00,-207,-84
8.82,-0.01,-0.21,0.00,-96.00,-96.00,-203,-81
7.97,0.02,0.19,0.36,-82.00,-82.00,-199,-77
7.45,0.04,0.62,0.70,-83.00,-83.00,-194,-73
6.91,0.07,1.01,1.01,-81.00,-81.00,-189,-69
6.32,0.09,1.39,1.34,-81.00,-81.00,-184,-64
5.50,0.11,1.72,1.61,-67.00,-67.00,-179,-60
4.95,0.13,2.07,1.88,-68.00,-68.00,-174,-56
4.37,0.14,2.34,2.09,-64.00,-64.00,-168,-52
3.82,0.16,2.66,2.31,-62.00,-62.00,-163,-47
3.58,0.17,2.91,2.47,-75.00,-75.00,-157,-43
3.08,0.19,3.15,2.65,-55.00,-55.00,-152,-39
2.28,0.20,3.40,2.81,-58.00,-58.00,-146,-34
2.09,0.21,3.59,2.93,-68.00,-68.00,-140,-30
1.67,0.22,3.80,3.07,-67.00,-67.00,-134,-25
1.53,0.23,3.96,3.19,-75.00,-75.00,-128,-21
1.08,0.24,4.16,3.32,-77.00,-77.00,-122,-16
0.84,0.25,4.32,3.47,-79.00,-79.00,-116,-11
0.18,0.27,4.53,3.67,-66.00,-66.00,-109,-5
-0.35,0.28,4.69,3.80,-65.00,-65.00,-103,0
-1.09,0.29,4.89,3.99,-53.00,-53.00,-96,5
-2.08,0.30,5.04,4.14,-37.00,-37.00,-89,11
-2.60,0.31,5.21,4.30,-36.00,-36.00,-82,17
-3.18,0.31,5.30,4.37,-32.00,-32.00,-76,22
-3.63,0.32,5.42,4.48,-33.00,-33.00,-69,28
-4.20,0.32,5.46,4.50,32.00,32.00,-62,33
-4.72,0.33,5.52,4.55,0.00,0.00,-57,38
-5.11,0.33,5.49,4.55,35.00,35.00,-51,43
-5.44,0.32,5.42,4.48,37.00,37.00,-46,47
-5.53,0.32,5.33,4.39,-32.00,-32.00,-41,51
-5.42,0.31,5.17,4.28,-51.00,-51.00,-37,54
-5.23,0.30,5.11,4.23,-67.00,-67.00,-33,58
-5.28,0.30,5.05,4.19,-72.00,-72.00,-28,62
-6.06,0.30,5.04,4.13,-31.00,-31.00,-22,66
-6.59,0.30,4.99,4.10,43.00,43.00,-18,70
-7.21,0.29,4.92,4.04,0.00,0.00,-13,74
-7.14,0.28,4.83,3.92,0.00,0.00,-9,76
-7.33,0.28,4.80,3.79,0.00,0.00,-4,79
-7.52,0.27,4.75,3.68,0.00,0.00,0,82
-7.72,0.27,4.68,3.57,0.00,0.00,4,85
-8.04,0.26,4.59,3.43,0.00,0.00,8,87
-8.22,0.25,4.51,3.30,0.00,0.00,12,89
-8.59,0.25,4.40,3.17,60.00,60.00,15,91
-8.96,0.24,4.29,3.01,71.00,71.00,18,93
-8.77,0.22,4.05,2.80,52.00,52.00,20,94
-8.49,0.21,3.83,2.54,32.00,32.00,22,94
-8.15,0.19,3.59,2.27,-32.00,-32.00,24,94
-7.94,0.18,3.35,2.06,0.00,0.00,25,94
-7.82,0.16,3.14,1.86,0.00,0.00,26,94
-7.71,0.15,2.92,1.67,0.00,0.00,27,94
-7.74,0.14,2.72,1.50,38.00,38.00,28,94
-7.75,0.13,2.52,1.35,45.00,45.00,29,94
